"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","tern1"
"1781","UniRef90_J1NXA2","Group","WT-Old",-0.759917040248699,0.237557834815855,0.00247135810969695,"GroupWT-Old",0.01138961671218,51,48,"WT_Old depleted gene families"
"1785","UniRef90_A0A0T9H524","Group","WT-Old",-0.92971053252683,0.29102750633754,0.00250167450279035,"GroupWT-Old",0.011497139634865,51,49,"WT_Old depleted gene families"
"1786","UniRef90_UPI00065F9FE8","Group","WT-Old",-1.06511784877106,0.3334143535814,0.00250169242054933,"GroupWT-Old",0.011497139634865,51,48,"WT_Old depleted gene families"
"1788","UniRef90_F9P5B7","Group","WT-Old",-0.951925555108387,0.298446610177499,0.00253728048734977,"GroupWT-Old",0.0116476500224647,51,48,"WT_Old depleted gene families"
"1792","UniRef90_A0A0T9AH90","Group","WT-Old",-1.01024730023029,0.316970508745526,0.00255464586949321,"GroupWT-Old",0.0116946644153933,51,48,"WT_Old depleted gene families"
"1797","UniRef90_A0A1Q8EFI6","Group","WT-Old",-0.911332996341377,0.286105359438166,0.00256838206616073,"GroupWT-Old",0.0117313745125472,51,48,"WT_Old depleted gene families"
"1798","UniRef90_A0A0T8Y9G4","Group","WT-Old",-1.3335487775216,0.418712573705016,0.00257149225541064,"GroupWT-Old",0.0117390480714185,51,43,"WT_Old depleted gene families"
"1800","UniRef90_A0A139PQP0","Group","WT-Old",-1.61870871472377,0.508344110120604,0.00257587940618089,"GroupWT-Old",0.0117394881543214,51,46,"WT_Old depleted gene families"
"1801","UniRef90_A8AY70","Group","WT-Old",-1.05480758297971,0.331248861513615,0.0025754542919807,"GroupWT-Old",0.0117394881543214,51,47,"WT_Old depleted gene families"
"1802","UniRef90_E6J3B1","Group","WT-Old",-1.1552079279268,0.362820096697832,0.00257813350042034,"GroupWT-Old",0.011743240716676,51,46,"WT_Old depleted gene families"
"1806","UniRef90_G0I9S6","Group","WT-Old",-0.915294298473439,0.2878285781587,0.00260731085203117,"GroupWT-Old",0.0118498380251782,51,51,"WT_Old depleted gene families"
"1809","UniRef90_F3UY51","Group","WT-Old",-0.932961167045332,0.293725683174799,0.00263475510108706,"GroupWT-Old",0.011954709712395,51,48,"WT_Old depleted gene families"
"1810","UniRef90_A0A0T7T3J8","Group","WT-Old",-0.966369688804474,0.304271329971914,0.00263690432047849,"GroupWT-Old",0.0119578511947444,51,48,"WT_Old depleted gene families"
"1812","UniRef90_D1KK87","Group","WT-Old",-1.07034653838026,0.337116586950993,0.0026444465942805,"GroupWT-Old",0.0119788176853501,51,45,"WT_Old depleted gene families"
"1814","UniRef90_A0A2I1TTP6","Group","WT-Old",-1.00064580439387,0.31532965273436,0.00265698857905758,"GroupWT-Old",0.0120223606708405,51,48,"WT_Old depleted gene families"
"1815","UniRef90_A0A239SP91","Group","WT-Old",-0.972203263800805,0.30639069429634,0.00265886061797562,"GroupWT-Old",0.0120242027285641,51,47,"WT_Old depleted gene families"
"1821","UniRef90_E1M9N3","Group","WT-Old",-1.48335905978138,0.468144758722498,0.00269287091933178,"GroupWT-Old",0.0121378827599535,51,42,"WT_Old depleted gene families"
"1822","UniRef90_A0A0T8Y677","Group","WT-Old",-1.23077304898306,0.38923279862659,0.00274312503258529,"GroupWT-Old",0.012357612660516,51,46,"WT_Old depleted gene families"
"1824","UniRef90_P66137","Group","WT-Old",-0.891173219703145,0.281930406606098,0.00275150491127682,"GroupWT-Old",0.0123749875680877,51,49,"WT_Old depleted gene families"
"1828","UniRef90_Q831A5","Group","WT-Old",-1.87814074626729,0.594601758760357,0.00276955583293801,"GroupWT-Old",0.0124366544790266,51,42,"WT_Old depleted gene families"
"1829","UniRef90_A0A0E9G9Q1","Group","WT-Old",-1.15786235808034,0.366762214890762,0.00278263879204291,"GroupWT-Old",0.0124876430864342,51,50,"WT_Old depleted gene families"
"1832","UniRef90_UPI0009A20438","Group","WT-Old",-0.91734044830265,0.290784604426818,0.00280056917543158,"GroupWT-Old",0.0125449508101523,51,41,"WT_Old depleted gene families"
"1836","UniRef90_A0A0T8AAW5","Group","WT-Old",-0.7990521285122,0.253793666191122,0.00285057440981649,"GroupWT-Old",0.0127437444203561,51,48,"WT_Old depleted gene families"
"1837","UniRef90_A0A116P6Q2","Group","WT-Old",-0.764458854340245,0.242858411642042,0.0028560172467124,"GroupWT-Old",0.0127611265982664,51,51,"WT_Old depleted gene families"
"1838","UniRef90_UPI00076AC38B","Group","WT-Old",-1.23404383018378,0.392109873793301,0.002860580055415,"GroupWT-Old",0.0127745598992635,51,47,"WT_Old depleted gene families"
"1839","UniRef90_A0A356IB20","Group","WT-Old",-0.911814246148338,0.289914197303574,0.00287732312728043,"GroupWT-Old",0.0128423427018585,51,50,"WT_Old depleted gene families"
"1842","UniRef90_UPI0009916CEA","Group","WT-Old",-0.802269358086211,0.255150333738609,0.00288395241545345,"GroupWT-Old",0.012852653209387,51,49,"WT_Old depleted gene families"
"1847","UniRef90_A0A081PYN3","Group","WT-Old",-1.26584331764044,0.403623663395457,0.00295049346371731,"GroupWT-Old",0.0131118843260377,51,46,"WT_Old depleted gene families"
"1849","UniRef90_UPI0005FCF383","Group","WT-Old",-0.815872949112887,0.260259369745339,0.00296172942759904,"GroupWT-Old",0.013147579849504,51,49,"WT_Old depleted gene families"
"1852","UniRef90_F9P5M7","Group","WT-Old",-1.26599334597209,0.404091828073858,0.00297768611661641,"GroupWT-Old",0.0131898800027995,51,48,"WT_Old depleted gene families"
"1856","UniRef90_A0A239SMC9","Group","WT-Old",-1.14623002281566,0.366324138908192,0.00301075779212232,"GroupWT-Old",0.0133148167875754,51,47,"WT_Old depleted gene families"
"1857","UniRef90_A0A2X3VYS3","Group","WT-Old",-0.81530809830081,0.260621690330082,0.00301655500993363,"GroupWT-Old",0.0133332706093351,51,46,"WT_Old depleted gene families"
"1858","UniRef90_A0A139PZU2","Group","WT-Old",-0.935441089133526,0.299317702219022,0.00304272399006303,"GroupWT-Old",0.0134416999517962,51,49,"WT_Old depleted gene families"
"1859","UniRef90_UPI00099DFF70","Group","WT-Old",-1.0550425760906,0.337678559658081,0.00304995770950722,"GroupWT-Old",0.0134664082192766,51,47,"WT_Old depleted gene families"
"1861","UniRef90_A0A0T9AII9","Group","WT-Old",-0.940485053005075,0.301253310795655,0.0030713606005397,"GroupWT-Old",0.0135463341263997,51,46,"WT_Old depleted gene families"
"1862","UniRef90_UPI000B592668","Group","WT-Old",-1.42437905696817,0.456351053631617,0.00307716132050857,"GroupWT-Old",0.0135646294944867,51,43,"WT_Old depleted gene families"
"1863","UniRef90_A5LMN5","Group","WT-Old",-0.91891610914738,0.294739448041117,0.00310762621969678,"GroupWT-Old",0.0136915705911278,51,48,"WT_Old depleted gene families"
"1864","UniRef90_A0A3A4N6A4","Group","WT-Old",-0.657547072843272,0.211003572100353,0.0031201949211399,"GroupWT-Old",0.0137265260160072,51,51,"WT_Old depleted gene families"
"1865","UniRef90_T0TJM4","Group","WT-Old",-0.865810246047421,0.277838079968736,0.0031205771863876,"GroupWT-Old",0.0137265260160072,51,48,"WT_Old depleted gene families"
"1866","UniRef90_UPI0007696027","Group","WT-Old",-0.74679981232197,0.2396224723245,0.00311770902833866,"GroupWT-Old",0.0137265260160072,51,51,"WT_Old depleted gene families"
"1868","UniRef90_A0A0T8AEU5","Group","WT-Old",-1.12856033396717,0.362390338018464,0.00313837178106663,"GroupWT-Old",0.0137900190465711,51,48,"WT_Old depleted gene families"
"1870","UniRef90_A0A0T9HA06","Group","WT-Old",-1.00644539949411,0.323279984121881,0.0031470083051119,"GroupWT-Old",0.0138057959210895,51,48,"WT_Old depleted gene families"
"1873","UniRef90_P48853","Group","WT-Old",-1.10753372347178,0.355993189485214,0.00316577548703907,"GroupWT-Old",0.0138732969554814,51,50,"WT_Old depleted gene families"
"1875","UniRef90_Q5M159","Group","WT-Old",-1.98356376302735,0.637763147026375,0.00317394926982931,"GroupWT-Old",0.0138960058757736,51,48,"WT_Old depleted gene families"
"1879","UniRef90_E1M7F8","Group","WT-Old",-1.34500424014417,0.432871444274798,0.00320091190700445,"GroupWT-Old",0.0139824826677448,51,46,"WT_Old depleted gene families"
"1880","UniRef90_A0A0Z8GM39","Group","WT-Old",-0.856878237175057,0.275874767133748,0.003211027932116,"GroupWT-Old",0.014019211312132,51,47,"WT_Old depleted gene families"
"1881","UniRef90_U2XNX7","Group","WT-Old",-1.2998041848607,0.418741673720057,0.00322876970558962,"GroupWT-Old",0.0140891768971183,51,46,"WT_Old depleted gene families"
"1883","UniRef90_F0IPM3","Group","WT-Old",-0.791966075973076,0.255246044757945,0.00324068110486788,"GroupWT-Old",0.0141261340991798,51,48,"WT_Old depleted gene families"
"1884","UniRef90_E1M966","Group","WT-Old",-1.3004366286454,0.419203778538522,0.00324609637662152,"GroupWT-Old",0.0141422288000581,51,46,"WT_Old depleted gene families"
"1885","UniRef90_J1NZU3","Group","WT-Old",-0.902279079763192,0.290983230649028,0.00325850870646854,"GroupWT-Old",0.0141887742507659,51,49,"WT_Old depleted gene families"
"1887","UniRef90_A4VTS0","Group","WT-Old",-1.05489883485302,0.340443128378543,0.00327851269327437,"GroupWT-Old",0.0142607483764685,51,47,"WT_Old depleted gene families"
"1889","UniRef90_F0IQW8","Group","WT-Old",-0.863437143408458,0.278861994859012,0.00329981123877452,"GroupWT-Old",0.0143357781427663,51,48,"WT_Old depleted gene families"
"1890","UniRef90_UPI00036A68AC","Group","WT-Old",-0.91585725933257,0.295804310305057,0.00330100154603172,"GroupWT-Old",0.0143357781427663,51,41,"WT_Old depleted gene families"
"1891","UniRef90_A8AXG8","Group","WT-Old",-1.01920513411207,0.329365154140777,0.00331677170851271,"GroupWT-Old",0.0143966484312387,51,49,"WT_Old depleted gene families"
"1892","UniRef90_Q04JK8","Group","WT-Old",-0.941999945083605,0.30448275811499,0.00332310000107081,"GroupWT-Old",0.0144164930279013,51,50,"WT_Old depleted gene families"
"1893","UniRef90_A0A380KS13","Group","WT-Old",-0.917911161897519,0.297166723345505,0.00336882971811924,"GroupWT-Old",0.0146071602357753,51,47,"WT_Old depleted gene families"
"1894","UniRef90_Q3K3Q0","Group","WT-Old",-1.28256375206159,0.415288015457239,0.00337357447049081,"GroupWT-Old",0.0146200101656751,51,50,"WT_Old depleted gene families"
"1896","UniRef90_M1VJS6","Group","WT-Old",-0.809580400491423,0.262321170356647,0.00339390495669982,"GroupWT-Old",0.0146926012049537,51,49,"WT_Old depleted gene families"
"1899","UniRef90_A0A0V0W8Y6","Group","WT-Old",-2.8501127811989,0.924718835187301,0.00343272629317879,"GroupWT-Old",0.0148371866321282,51,45,"WT_Old depleted gene families"
"1903","UniRef90_A0A0E9GIB3","Group","WT-Old",-0.97418808395431,0.316593178561254,0.0034812991687391,"GroupWT-Old",0.0150155037188705,51,47,"WT_Old depleted gene families"
"1905","UniRef90_UPI0006DD27E6","Group","WT-Old",-0.798016039383145,0.259452890187286,0.00349424569631222,"GroupWT-Old",0.0150555216143468,51,51,"WT_Old depleted gene families"
"1906","UniRef90_UPI00070C37AA","Group","WT-Old",-1.01742283934649,0.330808606984704,0.00349620505002612,"GroupWT-Old",0.015056060362337,51,47,"WT_Old depleted gene families"
"1907","UniRef90_Q04LF4","Group","WT-Old",-0.910645686720282,0.296116884996748,0.00349885471531058,"GroupWT-Old",0.0150595697447662,51,50,"WT_Old depleted gene families"
"1908","UniRef90_A0A0E9G8L4","Group","WT-Old",-1.2571142887266,0.409080370026149,0.00352099808321427,"GroupWT-Old",0.0151469351504312,51,47,"WT_Old depleted gene families"
"1910","UniRef90_A0A139PZ16","Group","WT-Old",-1.16451070652129,0.379114461268668,0.00353440216451191,"GroupWT-Old",0.0151820827601901,51,44,"WT_Old depleted gene families"
"1912","UniRef90_W1XYT5","Group","WT-Old",-1.37141382606794,0.446505179682453,0.00353656703673045,"GroupWT-Old",0.0151820827601901,51,48,"WT_Old depleted gene families"
"1914","UniRef90_A0A2X4K0U2","Group","WT-Old",-1.22707685338805,0.400358897973095,0.00360105821817927,"GroupWT-Old",0.0154427825782735,51,44,"WT_Old depleted gene families"
"1916","UniRef90_A4VUE6","Group","WT-Old",-1.14188092449031,0.372864098406093,0.00362599622701759,"GroupWT-Old",0.0155334953190816,51,43,"WT_Old depleted gene families"
"1923","UniRef90_D4FR29","Group","WT-Old",-0.868538452761078,0.284934890503489,0.00377235069404437,"GroupWT-Old",0.0160932715679398,51,49,"WT_Old depleted gene families"
"1925","UniRef90_F9HEQ5","Group","WT-Old",-1.21522641545945,0.398806285812631,0.00378324006739879,"GroupWT-Old",0.0161229670162042,51,49,"WT_Old depleted gene families"
"1926","UniRef90_UPI00066124DB","Group","WT-Old",-1.21522641545945,0.398806285812631,0.00378324006739879,"GroupWT-Old",0.0161229670162042,51,49,"WT_Old depleted gene families"
"1927","UniRef90_A0A359YEC4","Group","WT-Old",-1.09778714906258,0.360616733569579,0.00381445573957829,"GroupWT-Old",0.0162475623821788,51,47,"WT_Old depleted gene families"
"1928","UniRef90_Q1J916","Group","WT-Old",-1.4571457113043,0.478998438957593,0.00383697705748022,"GroupWT-Old",0.0163350143608909,51,50,"WT_Old depleted gene families"
"1929","UniRef90_F9PUN2","Group","WT-Old",-1.07682267564109,0.354076669784073,0.00384606453638826,"GroupWT-Old",0.0163652139526567,51,48,"WT_Old depleted gene families"
"1932","UniRef90_A0A0Z8VF76","Group","WT-Old",-1.0196561549721,0.335565405577191,0.00387375561436511,"GroupWT-Old",0.0164574462125822,51,46,"WT_Old depleted gene families"
"1933","UniRef90_A0A380KQG1","Group","WT-Old",-1.00330790191578,0.330359118507748,0.00389093306864244,"GroupWT-Old",0.0165218720265996,51,49,"WT_Old depleted gene families"
"1936","UniRef90_UPI0002B9C508","Group","WT-Old",-0.806126982975993,0.265743844097254,0.00392929984646908,"GroupWT-Old",0.0166589324069309,51,48,"WT_Old depleted gene families"
"1937","UniRef90_A0A380L0T2","Group","WT-Old",-1.10156532951407,0.363193295835171,0.00393444769326636,"GroupWT-Old",0.0166721459299588,51,47,"WT_Old depleted gene families"
"1938","UniRef90_A0A0T8AHZ4","Group","WT-Old",-0.968894692170532,0.319847838937979,0.00397558411622406,"GroupWT-Old",0.0168377680216549,51,48,"WT_Old depleted gene families"
"1943","UniRef90_A0A0R1KRN9","Group","WT-Old",-1.53182732951442,0.506552661707476,0.00403321889131913,"GroupWT-Old",0.0170203910848059,51,43,"WT_Old depleted gene families"
"1944","UniRef90_A0A0T8AQD5","Group","WT-Old",-1.15883911182152,0.383202051208477,0.00403243549570351,"GroupWT-Old",0.0170203910848059,51,47,"WT_Old depleted gene families"
"1946","UniRef90_A0A0E1EJG6","Group","WT-Old",-1.11349838291001,0.368922489755369,0.00409803286472289,"GroupWT-Old",0.0172850224838877,51,46,"WT_Old depleted gene families"
"1948","UniRef90_A0A0T9HF51","Group","WT-Old",-0.884722514757904,0.293166521280228,0.00410288456293429,"GroupWT-Old",0.0172943464231819,51,49,"WT_Old depleted gene families"
"1949","UniRef90_A0A139N7U1","Group","WT-Old",-1.30860883927703,0.433654937589764,0.00410501923692167,"GroupWT-Old",0.0172943464231819,51,49,"WT_Old depleted gene families"
"1951","UniRef90_A0A0D6E0L0","Group","WT-Old",-1.20967761577442,0.401148575580637,0.00412875747608101,"GroupWT-Old",0.0173699853222311,51,47,"WT_Old depleted gene families"
"1952","UniRef90_P0A4I9","Group","WT-Old",-0.884497431713262,0.293436788791699,0.00414318695896568,"GroupWT-Old",0.0174217615569623,51,48,"WT_Old depleted gene families"
"1953","UniRef90_A0A2L0D3V2","Group","WT-Old",-0.834052473686997,0.276760376169906,0.00415052540243164,"GroupWT-Old",0.0174397850070582,51,49,"WT_Old depleted gene families"
"1954","UniRef90_D5AF42","Group","WT-Old",-1.07996645611118,0.358373502751902,0.00415172269783037,"GroupWT-Old",0.0174397850070582,51,46,"WT_Old depleted gene families"
"1955","UniRef90_B4U516","Group","WT-Old",-0.789394154329973,0.262105734392849,0.00417215989404345,"GroupWT-Old",0.017516669263585,51,50,"WT_Old depleted gene families"
"1960","UniRef90_E1MAG0","Group","WT-Old",-1.02689625648226,0.341283210538569,0.00420459296252148,"GroupWT-Old",0.0176078056308042,51,47,"WT_Old depleted gene families"
"1962","UniRef90_UPI0005DF6592","Group","WT-Old",-1.53237072619294,0.509401499505648,0.0042132621823627,"GroupWT-Old",0.0176261243592421,51,42,"WT_Old depleted gene families"
"1963","UniRef90_A0A0Z8GN40","Group","WT-Old",-0.661197353510656,0.219878930636619,0.00422581892337647,"GroupWT-Old",0.017669649374974,51,50,"WT_Old depleted gene families"
"1965","UniRef90_A0A0E4H455","Group","WT-Old",-1.39763554881624,0.464925898012732,0.00423688518479145,"GroupWT-Old",0.0176978898711288,51,47,"WT_Old depleted gene families"
"1966","UniRef90_A0A359YG22","Group","WT-Old",-1.14918427719406,0.382335036830554,0.00424210222571751,"GroupWT-Old",0.0177106689057423,51,46,"WT_Old depleted gene families"
"1967","UniRef90_A0A0U0K9C7","Group","WT-Old",-0.928430622381207,0.309000788520163,0.00425469424756432,"GroupWT-Old",0.0177542096512496,51,42,"WT_Old depleted gene families"
"1969","UniRef90_A0A3A4SAN3","Group","WT-Old",-1.04643683957936,0.348397122564735,0.00426696764283921,"GroupWT-Old",0.0177873389600936,51,49,"WT_Old depleted gene families"
"1971","UniRef90_A0A0T8AEM6","Group","WT-Old",-0.944898541805885,0.314770966831912,0.00428712925271496,"GroupWT-Old",0.0178463017838133,51,48,"WT_Old depleted gene families"
"1974","UniRef90_A0A380K3B7","Group","WT-Old",-2.98199603830807,0.994215463457286,0.00431686464579477,"GroupWT-Old",0.0179497593782591,51,44,"WT_Old depleted gene families"
"1975","UniRef90_A0A0T8ABX0","Group","WT-Old",-1.00109099306922,0.33383678040059,0.00432401186814978,"GroupWT-Old",0.0179703743867207,51,47,"WT_Old depleted gene families"
"1977","UniRef90_UPI00030853A5","Group","WT-Old",-0.879796751078985,0.293583975344145,0.00434780427571379,"GroupWT-Old",0.0180509749595644,51,50,"WT_Old depleted gene families"
"1978","UniRef90_A0A239SSA6","Group","WT-Old",-1.08200251093884,0.361331849570724,0.00437490077849295,"GroupWT-Old",0.0181542899847675,51,47,"WT_Old depleted gene families"
"1979","UniRef90_A0A139PNM0","Group","WT-Old",-1.03722603044512,0.346670073101009,0.00440521432755481,"GroupWT-Old",0.018270843456579,51,49,"WT_Old depleted gene families"
"1984","UniRef90_A0A146KAF3","Group","WT-Old",-0.73038997166485,0.244473125259335,0.00445822676509611,"GroupWT-Old",0.0184441155685025,51,51,"WT_Old depleted gene families"
"1986","UniRef90_A0A139PQX8","Group","WT-Old",-0.846828020973148,0.283861616849275,0.00451190540514873,"GroupWT-Old",0.0186422977872353,51,49,"WT_Old depleted gene families"
"1990","UniRef90_G6EQG8","Group","WT-Old",-1.01306645228447,0.339785917815703,0.00453368861576605,"GroupWT-Old",0.018699756863421,51,48,"WT_Old depleted gene families"
"1991","UniRef90_I1ZM93","Group","WT-Old",-0.909090071202112,0.304958636756247,0.00453936824051968,"GroupWT-Old",0.0187137792657888,51,49,"WT_Old depleted gene families"
"1992","UniRef90_Q839G5","Group","WT-Old",-1.65580195050791,0.555486282256568,0.00454200828609474,"GroupWT-Old",0.0187152630583663,51,48,"WT_Old depleted gene families"
"1998","UniRef90_A0A0T9GZ82","Group","WT-Old",-1.20680358058996,0.406766161826663,0.00471922090776432,"GroupWT-Old",0.0193870696751399,51,47,"WT_Old depleted gene families"
